Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2024-12-17,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,13.11999999999999986718957067921564885182,0,0,0.0
2024-12-17,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,24.0300000000000011368683772161602973938,0,1,0.0
2024-12-17,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.0300000000000011368683772161602973938,0,1,0.0
2024-12-17,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,27,114,0.23684210526315788
2024-12-18,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,416.5600000000000022737367544323205947876,136,429,0.317016317016317
2024-12-18,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,48.33999999999999974686915038546430878341,7,29,0.2413793103448276
2024-12-18,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,73.79999999999999934878480711830661675776,11,37,0.29729729729729731
2024-12-18,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,9.61999999999999921840299066388979554176,0,0,0.0
2024-12-18,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,19.08000000000000007105427357601001858712,0,0,0.0
2024-12-18,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,12.77999999999999974908959643471462186426,0,0,0.0
2024-12-18,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,24.01999999999999957367435854393988847733,4,4,1.0
2024-12-18,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.01000000000000156319401867222040891647,1,2,0.5
