Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2025-03-04,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,0,7,17,0.41176470588235292
2025-03-08,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,0,2,7,0.2857142857142857
2025-03-17,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,0,8,0,0.0
2025-03-18,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,0,16,0,0.0
2025-03-10,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,0,67,54,1.2407407407407407
2025-03-16,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,0,6,0,0.0
2025-03-14,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(MC)_BROA_ALCANC_VIDE,Google Ads,0,1,0,0.0
2025-03-13,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(MC)_BROA_ALCANC_VIDE,Google Ads,0,1,0,0.0
2025-03-10,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(MC)_BROA_ALCANC_VIDE,Google Ads,0,1,0,0.0
2025-03-10,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,52.46000000000000085265128291212022304535,0,0,0.0
2025-03-18,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,51.63000000000000255795384873636066913605,0,0,0.0
2025-03-05,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,53.50999999999999801048033987171947956085,0,0,0.0
2025-03-17,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,51.78999999999999914734871708787977695465,1,0,0.0
2025-03-13,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,52.99000000000000198951966012828052043915,0,0,0.0
2025-03-09,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,54.9399999999999977262632455676794052124,0,0,0.0
2025-03-04,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,85.3900000000000005684341886080801486969,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,51.4099999999999965893948683515191078186,0,0,0.0
2025-03-07,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,53.3400000000000034106051316484808921814,0,0,0.0
2025-03-08,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,53.10000000000000142108547152020037174225,0,0,0.0
2025-03-15,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,52.25,0,0,0.0
2025-03-12,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,51.6599999999999965893948683515191078186,1,0,0.0
2025-03-16,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,51.47999999999999687361196265555918216705,0,0,0.0
2025-03-11,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,53.38000000000000255795384873636066913605,1,0,0.0
2025-03-06,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(PYS)_BROA_ALCANC_VIDE,Google Ads,53.13000000000000255795384873636066913605,0,0,0.0
2025-03-11,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(REFERIDOS-DEMANDGEN)_BROA_ALCANC_VIDE_SPA,Google Ads,0,1,0,0.0
2025-03-09,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(REFERIDOS-DEMANDGEN)_BROA_ALCANC_VIDE_SPA,Google Ads,0,1,0,0.0
2025-03-12,BOOMIT_PEIG_EC_GADS_AWARENE_GRAL_(REFERIDOS-DEMANDGEN)_BROA_ALCANC_VIDE_SPA,Google Ads,0,1,0,0.0
2025-03-07,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,1,2,0.5
2025-03-17,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,3,2,1.5
2025-03-06,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,2,0,0.0
2025-03-09,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,1,1,1.0
